Network_Reward,Group_A_Reward,Group_B_Reward,Sup_A_Loss,Sup_B_Loss,tls_1,tls_2,tls_3,tls_4,tls_5,tls_6,tls_7,tls_8
-1995.5,-1005.5,-990.0,3.2988866203361087,2.8473199129104616,-286.0,-199.5,-268.5,-251.5,-345.0,-226.0,-202.0,-217.0
-2183.0,-1210.5,-972.5,3.3614304247829647,2.834205346306165,-317.5,-218.5,-435.0,-239.5,-233.5,-223.0,-219.5,-296.5
-1952.0,-1010.0,-942.0,3.2169119298458098,2.8330870734320746,-312.0,-222.5,-195.0,-280.5,-261.0,-253.5,-189.5,-238.0
-1987.5,-1009.0,-978.5,3.086676725745201,2.7813909497525957,-313.5,-192.0,-244.0,-259.5,-349.5,-243.0,-175.5,-210.5
-2284.0,-1166.5,-1117.5,3.2066107395622465,2.8303434587187235,-332.5,-241.0,-256.5,-336.5,-347.0,-293.0,-220.0,-257.5
-2166.0,-1143.5,-1022.5,3.153823207484351,2.911400615506702,-362.0,-258.0,-288.5,-235.0,-260.0,-285.5,-250.0,-227.0
-2194.5,-1101.5,-1093.0,3.0594253129429285,2.8553699682156246,-361.0,-252.0,-236.0,-252.5,-367.5,-329.0,-164.5,-232.0
-1993.5,-1111.0,-882.5,3.1381500409709084,2.735225800010893,-339.0,-214.0,-286.0,-272.0,-310.5,-213.0,-173.0,-186.0
-2114.5,-1184.0,-930.5,3.041958855258094,2.7890643768840366,-346.0,-194.0,-325.5,-318.5,-285.5,-220.5,-212.5,-212.0
-2056.0,-1018.5,-1037.5,3.0579413357708187,2.7637404312690097,-306.5,-220.5,-284.0,-207.5,-278.0,-320.5,-204.0,-235.0
-1884.5,-947.0,-937.5,3.0872980147600173,2.7229866041077506,-303.5,-205.0,-223.0,-215.5,-297.0,-244.5,-168.0,-228.0
-2159.5,-1065.5,-1094.0,3.1148719588915506,2.764374754495091,-376.5,-211.0,-246.5,-231.5,-375.5,-284.5,-206.5,-227.5
-2010.5,-1084.0,-926.5,2.9673686842123668,2.7003939188188975,-377.5,-216.0,-305.5,-185.0,-292.5,-218.5,-178.0,-237.5
-2295.0,-1173.0,-1122.0,3.0693394316567315,2.647168289952808,-381.5,-293.0,-237.0,-261.5,-304.0,-344.5,-182.5,-291.0
-2160.5,-1139.5,-1021.0,2.9969046850999197,2.7109926518466736,-305.0,-218.5,-332.5,-283.5,-274.0,-261.5,-212.0,-273.5
-2063.5,-1190.0,-873.5,2.987101820442412,2.6868508534299003,-393.0,-280.5,-250.0,-266.5,-268.5,-241.0,-152.0,-212.0
-2077.5,-1088.5,-989.0,2.9541714992788104,2.6908628483613333,-312.0,-209.5,-278.5,-288.5,-234.5,-283.5,-187.5,-283.5
-1880.0,-946.5,-933.5,2.9563893993695576,2.638931017120679,-272.0,-144.0,-259.5,-271.0,-223.5,-233.0,-216.5,-260.5
-2220.5,-1125.5,-1095.0,3.04089958038595,2.5628770805067487,-360.0,-230.0,-287.0,-248.5,-347.0,-288.0,-213.5,-246.5
-2078.5,-1084.5,-994.0,3.00528362095356,2.655698473420408,-329.5,-260.0,-267.0,-228.0,-295.0,-310.0,-182.5,-206.5
-1957.0,-1000.5,-956.5,2.98899996512466,2.574725337823232,-290.5,-206.0,-272.0,-232.0,-269.0,-248.5,-169.5,-269.5
-1907.5,-973.0,-934.5,2.896857852074835,2.500359119971593,-310.0,-154.0,-273.5,-235.5,-213.5,-269.5,-196.5,-255.0
-2194.5,-1099.5,-1095.0,2.983653477165434,2.547859949204657,-283.0,-253.0,-272.5,-291.0,-335.0,-225.5,-257.0,-277.5
-2303.0,-1161.0,-1142.0,2.8866845558087033,2.615195431974199,-315.0,-208.5,-309.0,-328.5,-279.5,-287.0,-270.0,-305.5
-2083.0,-1083.5,-999.5,2.911545809441143,2.5526218705707127,-350.0,-215.0,-238.0,-280.5,-271.0,-292.5,-186.5,-249.5
-2091.0,-1175.5,-915.5,2.896027167638143,2.5478328118721643,-358.5,-277.0,-267.0,-273.0,-250.0,-269.0,-175.5,-221.0
-1956.5,-970.5,-986.0,2.9204553054438698,2.5950373785363303,-377.5,-189.0,-171.5,-232.5,-318.0,-250.0,-193.5,-224.5
-1885.5,-956.5,-929.0,2.817094033294254,2.5828202509217792,-300.5,-196.5,-231.0,-228.5,-271.0,-267.0,-163.5,-227.5
-1973.0,-1039.5,-933.5,2.8141282399495444,2.5780443025959863,-388.5,-169.0,-242.5,-239.5,-276.5,-194.5,-241.5,-221.0
-2144.0,-1152.5,-991.5,2.7808724572261174,2.5709221445851855,-365.5,-235.0,-273.0,-279.0,-263.5,-309.5,-187.5,-231.0
-2190.5,-1127.0,-1063.5,2.803950827982691,2.6003693636920717,-424.0,-210.5,-253.0,-239.5,-346.5,-259.0,-218.5,-239.5
-2000.5,-1052.0,-948.5,2.7228531857331593,2.5969562739133836,-335.0,-201.5,-252.5,-263.0,-287.0,-204.5,-214.5,-242.5
-2088.5,-1174.0,-914.5,2.7909498701492947,2.582184417380227,-480.0,-193.5,-243.0,-257.5,-301.5,-215.5,-184.0,-213.5
-2058.5,-1056.5,-1002.0,2.815039234360059,2.5428164485428066,-297.5,-277.5,-237.0,-244.5,-281.5,-291.5,-165.0,-264.0
-2309.0,-1192.5,-1116.5,2.8520290311839847,2.5563633369074927,-466.0,-208.5,-274.0,-244.0,-352.5,-315.0,-232.0,-217.0
-2103.5,-1182.5,-921.0,2.8608086473411984,2.5717332374718453,-304.0,-229.5,-283.0,-366.0,-310.5,-210.0,-168.5,-232.0
-1984.0,-966.0,-1018.0,2.7831278688377803,2.487660603887505,-325.0,-202.0,-233.5,-205.5,-286.0,-271.5,-207.0,-253.5
-1868.0,-958.0,-910.0,2.826966158880128,2.507497752043936,-326.0,-197.5,-215.5,-219.0,-251.0,-270.5,-150.0,-238.5
-2169.5,-1079.5,-1090.0,2.9194889114962685,2.614200421836641,-318.0,-200.5,-288.5,-272.5,-299.0,-293.0,-225.0,-273.0
-2143.0,-1146.5,-996.5,2.844815547267596,2.540638973977831,-391.5,-198.0,-264.0,-293.0,-276.0,-253.0,-173.0,-294.5
-2074.5,-1046.0,-1028.5,2.753504542178578,2.532428342103958,-340.5,-223.0,-275.5,-207.0,-271.0,-265.5,-210.5,-281.5
-1981.0,-1012.0,-969.0,2.847847067978647,2.5432566477192773,-307.0,-179.5,-243.0,-282.5,-282.0,-278.0,-179.0,-230.0
-2065.0,-1033.0,-1032.0,2.8114983287122515,2.5165028555525675,-292.0,-175.0,-293.0,-273.0,-318.0,-270.0,-178.5,-265.5
-2161.5,-1088.0,-1073.5,2.834334966540337,2.572861370444298,-360.0,-209.5,-271.0,-247.5,-343.0,-305.5,-184.5,-240.5
-2058.0,-1125.5,-932.5,2.8252178420623144,2.5317930310964583,-380.5,-216.5,-264.5,-264.0,-287.0,-220.5,-194.0,-231.0
-1893.0,-943.5,-949.5,2.779239601890246,2.5766676849789087,-268.5,-158.0,-310.5,-206.5,-261.5,-257.0,-212.0,-219.0
-2159.0,-1057.0,-1102.0,2.710411560204294,2.569678277770678,-333.0,-210.0,-292.5,-221.5,-342.5,-323.0,-216.0,-220.5
-1912.5,-1073.5,-839.0,2.741311764717102,2.582587300075425,-317.0,-239.0,-250.5,-267.0,-219.5,-247.0,-150.0,-222.5
-2312.0,-1192.0,-1120.0,2.7084682434797287,2.5971361637115478,-378.0,-247.5,-312.0,-254.5,-286.5,-370.0,-174.5,-289.0
-2080.0,-972.0,-1108.0,2.8612074212895497,2.5874815884563658,-278.5,-172.5,-287.5,-233.5,-309.0,-308.0,-208.0,-283.0
-2200.5,-1091.0,-1109.5,2.752491233746211,2.550422758857409,-333.0,-236.5,-299.5,-222.0,-244.5,-337.5,-201.5,-326.0
-2080.5,-1088.5,-992.0,2.731986888249715,2.535864622394244,-329.5,-203.0,-317.0,-239.0,-257.0,-256.0,-188.5,-290.5
-1778.0,-869.5,-908.5,2.693164969815148,2.617128187086847,-259.5,-154.0,-232.0,-224.0,-211.0,-254.5,-227.0,-216.0
-1995.5,-1027.5,-968.0,2.70908753838804,2.5574047383334904,-342.5,-210.0,-233.0,-242.0,-281.0,-263.5,-159.5,-264.0
-2121.5,-1132.5,-989.0,2.698927151494556,2.554324253731304,-398.0,-231.0,-245.0,-258.5,-273.0,-272.5,-194.0,-249.5
-2072.5,-1091.5,-981.0,2.6536137170261807,2.5528130915429856,-326.5,-207.5,-327.0,-230.5,-266.0,-277.0,-203.5,-234.5
-1962.5,-1012.5,-950.0,2.6949235959185494,2.5003970659441417,-354.0,-160.5,-250.0,-248.0,-294.0,-278.5,-154.0,-223.5
-1952.5,-902.0,-1050.5,2.6267934093872705,2.588387852576044,-289.5,-178.5,-220.5,-213.5,-334.5,-295.0,-196.0,-225.0
-1835.0,-947.0,-888.0,2.6214537739753725,2.5212441212601133,-380.5,-166.5,-185.0,-215.0,-182.0,-241.0,-211.5,-253.5
-2275.5,-1152.0,-1123.5,2.6559499310122594,2.456414682335324,-411.5,-201.0,-250.0,-289.5,-332.0,-347.5,-203.0,-241.0
-1859.5,-988.0,-871.5,2.596251760257615,2.5905116703775195,-328.5,-193.5,-215.5,-250.5,-191.5,-255.0,-184.0,-241.0
-1881.0,-963.5,-917.5,2.540387867887815,2.4621665959556895,-301.0,-192.5,-214.5,-255.5,-216.0,-300.5,-176.5,-224.5
-1946.0,-1061.0,-885.0,2.6352243380414113,2.4730945997767977,-346.0,-214.0,-228.5,-272.5,-224.5,-216.5,-174.0,-270.0
-2158.5,-1165.0,-993.5,2.5897013624509175,2.4480306065744823,-392.0,-206.5,-271.5,-295.0,-333.0,-232.0,-190.5,-238.0
-1897.0,-952.0,-945.0,2.594036265876558,2.4647823482751847,-321.5,-182.0,-252.5,-196.0,-286.0,-254.5,-185.0,-219.5
-1830.0,-927.5,-902.5,2.551832911703322,2.4800082054403094,-284.5,-215.0,-197.0,-231.0,-260.5,-244.5,-192.5,-205.0
-1975.5,-1051.0,-924.5,2.479581499762005,2.4570920401149325,-314.5,-216.5,-290.5,-229.5,-242.0,-281.5,-169.5,-231.5
-2045.5,-1098.5,-947.0,2.4619794418414434,2.469201432665189,-316.5,-234.0,-257.0,-291.0,-261.5,-301.0,-169.0,-215.5
-1898.0,-1047.5,-850.5,2.520923296610514,2.391627976960606,-354.0,-202.0,-234.0,-257.5,-260.0,-265.5,-143.0,-182.0
-2046.0,-1102.0,-944.0,2.5469973736339147,2.373492869403627,-374.5,-164.5,-264.5,-298.5,-249.0,-220.0,-224.0,-251.0
-2022.0,-1037.5,-984.5,2.459517918361558,2.387566371096505,-358.5,-205.0,-227.5,-246.5,-317.5,-275.5,-200.0,-191.5
-1901.0,-919.5,-981.5,2.4892433103587894,2.3830421063635083,-321.0,-159.0,-214.5,-225.0,-209.0,-301.0,-189.0,-282.5
-1865.5,-1008.5,-857.0,2.4329190691312155,2.417792958352301,-350.0,-203.5,-236.0,-219.0,-213.5,-196.5,-189.0,-258.0
-2087.0,-1031.0,-1056.0,2.5574365423785315,2.3941802614265018,-341.5,-183.0,-278.0,-228.5,-274.0,-254.5,-237.0,-290.5
-1693.5,-881.0,-812.5,2.5899065295855204,2.343154067132208,-243.5,-191.0,-235.0,-211.5,-234.5,-235.5,-145.0,-197.5
-1846.5,-1010.0,-836.5,2.4716192179256016,2.28834410260121,-340.5,-178.0,-241.0,-250.5,-237.0,-219.0,-157.5,-223.0
-1872.5,-1006.5,-866.0,2.4491575244400234,2.278190530339877,-352.0,-153.5,-232.0,-269.0,-244.5,-219.5,-175.5,-226.5
-1912.0,-1014.0,-898.0,2.469930503103468,2.2786004808213978,-324.0,-147.5,-282.0,-260.5,-264.5,-220.5,-187.0,-226.0
-1933.0,-1052.0,-881.0,2.410103004177411,2.235810448229313,-305.0,-214.5,-245.0,-287.5,-259.0,-235.5,-147.5,-239.0
-1891.5,-991.5,-900.0,2.475844364696079,2.236244205302662,-301.0,-189.0,-281.5,-220.0,-239.0,-229.5,-241.5,-190.0
-2072.0,-1102.0,-970.0,2.5014406863186096,2.176495783527692,-362.5,-229.0,-246.5,-264.0,-283.5,-261.5,-228.5,-196.5
-1914.0,-941.0,-973.0,2.430609489811791,2.190041073825624,-260.5,-190.0,-253.0,-237.5,-252.0,-287.5,-210.5,-223.0
-2002.0,-995.5,-1006.5,2.464461585879326,2.210623123910692,-293.0,-205.0,-236.5,-261.0,-282.0,-223.0,-227.5,-274.0
-1734.5,-947.5,-787.0,2.401509969102012,2.188950612809923,-282.0,-157.5,-295.0,-213.0,-160.5,-256.5,-151.0,-219.0
-2026.5,-1009.0,-1017.5,2.3379137688212923,2.188525053196483,-341.5,-190.0,-241.5,-236.0,-295.0,-312.0,-176.5,-234.0
-2082.0,-982.0,-1100.0,2.4143307285176383,2.182995648516549,-304.5,-230.0,-254.5,-193.0,-333.0,-310.0,-218.5,-238.5
-1935.5,-1012.0,-923.5,2.365157731042968,2.214774378306336,-332.0,-161.5,-272.0,-246.5,-228.0,-264.0,-242.5,-189.0
-2028.0,-1067.0,-961.0,2.312880701157782,2.2180085433853995,-338.5,-233.5,-218.5,-276.5,-271.5,-270.5,-172.5,-246.5
-1704.0,-868.5,-835.5,2.336928044425117,2.1223956180943384,-270.5,-195.0,-245.5,-157.5,-228.5,-245.5,-146.0,-215.5
-1953.5,-983.5,-970.0,2.355352769957648,2.1962078392505644,-297.5,-208.0,-235.0,-243.0,-309.0,-252.5,-179.0,-229.5
-1846.5,-967.0,-879.5,2.3555365850528083,2.157880707581838,-269.0,-175.5,-285.0,-237.5,-258.0,-184.5,-168.0,-269.0
-2012.5,-1015.0,-997.5,2.359836166103681,2.1812322282128864,-357.0,-186.0,-218.5,-253.5,-290.5,-270.5,-213.0,-223.5
-2039.0,-1022.5,-1016.5,2.2843097218208843,2.1264155056741503,-317.0,-207.0,-289.0,-209.5,-266.0,-296.0,-202.5,-252.0
-1839.5,-983.5,-856.0,2.3009648707177903,2.123916554947694,-302.0,-203.0,-223.0,-255.5,-231.5,-268.5,-180.0,-176.0
-1890.5,-1050.0,-840.5,2.2667352626721065,2.1772006452083588,-301.0,-183.5,-292.5,-273.0,-161.5,-242.5,-182.5,-254.0
-1996.0,-1072.5,-923.5,2.3506893578502868,2.125044020679262,-318.5,-225.5,-271.5,-257.0,-314.0,-213.5,-186.0,-210.0
-1853.5,-916.5,-937.0,2.3097980827093125,2.087381977505154,-276.5,-187.5,-210.0,-242.5,-308.0,-262.0,-170.0,-197.0
-1892.0,-1015.0,-877.0,2.304403769638803,2.138604448735714,-327.0,-147.0,-284.5,-256.5,-216.5,-274.5,-181.5,-204.5
-1827.0,-991.0,-836.0,2.2324408170249725,2.074940756956736,-330.5,-190.5,-267.5,-202.5,-239.0,-223.0,-143.0,-231.0
-1853.5,-961.0,-892.5,2.3133621388011507,2.0432406534751255,-273.0,-183.5,-224.0,-280.5,-221.5,-260.0,-177.5,-233.5
-1963.5,-1034.0,-929.5,2.2433577567338943,2.0089811311827765,-401.5,-192.0,-227.5,-213.0,-262.5,-234.0,-197.5,-235.5
-1820.0,-864.5,-955.5,2.2643889986806447,2.015251555211014,-245.0,-195.5,-199.0,-225.0,-257.0,-264.0,-215.5,-219.0
-2022.0,-1110.5,-911.5,2.2928543309370677,1.9706784145699607,-462.0,-202.5,-237.5,-208.5,-285.0,-248.5,-158.0,-220.0
-1957.0,-923.0,-1034.0,2.240242546796799,2.050635392136044,-285.5,-182.5,-230.5,-224.5,-270.5,-297.5,-202.5,-263.5
-1918.5,-931.5,-987.0,2.3001194099585214,2.1270991946260134,-256.5,-159.0,-246.0,-270.0,-259.5,-293.0,-220.0,-214.5
-1843.5,-975.5,-868.0,2.288101502590709,2.0987880892223783,-250.5,-248.5,-238.0,-238.5,-250.0,-266.0,-151.0,-201.0
-1828.5,-932.0,-896.5,2.2885727412170835,2.0722737214631506,-254.5,-196.0,-262.0,-219.5,-263.5,-244.5,-154.5,-234.0
-2245.5,-1178.0,-1067.5,2.29303184416559,2.1414802425437505,-335.5,-216.0,-297.0,-329.5,-331.0,-239.5,-228.0,-269.0
-1797.0,-883.5,-913.5,2.2895220617453256,2.0918789765901034,-233.5,-170.0,-226.5,-253.5,-236.5,-257.5,-194.5,-225.0
-1778.5,-943.5,-835.0,2.30230403608746,2.0930896611677277,-296.5,-162.5,-244.0,-240.5,-215.0,-232.0,-195.5,-192.5
-1911.5,-924.0,-987.5,2.27261948717965,2.0678510079781214,-261.0,-171.5,-269.5,-222.0,-277.5,-267.0,-210.0,-233.0
-1943.0,-1033.5,-909.5,2.226420920093854,2.1314593904548222,-277.5,-227.5,-277.0,-251.5,-268.5,-234.0,-182.0,-225.0
-1932.0,-977.5,-954.5,2.174255558186107,2.104924534757932,-314.5,-215.0,-237.0,-211.0,-267.5,-307.0,-151.5,-228.5
-1925.0,-1051.5,-873.5,2.2247735139396454,2.1235056098964478,-336.5,-175.0,-252.0,-288.0,-287.5,-208.5,-155.5,-222.0
-1999.0,-1048.0,-951.0,2.2255474517742795,2.075518183906873,-348.5,-226.0,-275.0,-198.5,-294.5,-245.0,-203.0,-208.5
-1770.5,-923.0,-847.5,2.3025484803650116,2.112619174520175,-281.0,-183.0,-230.5,-228.5,-276.0,-288.0,-116.0,-167.5
-1826.5,-924.0,-902.5,2.2019126825862463,2.043761140273677,-240.0,-181.0,-256.5,-246.5,-237.0,-232.5,-212.5,-220.5
-1861.0,-987.0,-874.0,2.278482570913103,2.0835694167349073,-301.0,-174.5,-251.0,-260.5,-243.0,-209.5,-190.5,-231.0
-1989.5,-1054.5,-935.0,2.269333923856417,2.0608694589800303,-347.5,-216.0,-272.0,-219.0,-280.5,-290.0,-157.5,-207.0
-1681.5,-811.5,-870.0,2.194643827776114,2.083107885718346,-202.5,-198.0,-213.5,-197.5,-214.5,-254.5,-208.5,-192.5
-1931.0,-964.0,-967.0,2.242609651883443,2.0707668498158456,-274.0,-186.0,-290.0,-214.0,-277.5,-286.5,-184.5,-218.5
-1816.0,-879.0,-937.0,2.2015393830007977,2.051571684413486,-302.5,-127.5,-183.5,-265.5,-220.0,-287.0,-207.0,-223.0
-1839.0,-965.0,-874.0,2.096020620067914,2.0790981294380293,-350.0,-156.5,-237.5,-221.0,-220.0,-251.0,-162.5,-240.5
-1941.5,-950.0,-991.5,2.160821132361889,2.1598422437906266,-324.0,-169.5,-246.0,-210.5,-250.5,-298.5,-181.5,-261.0
-1878.5,-891.0,-987.5,2.192137617535061,2.1297138815124828,-245.0,-234.5,-232.0,-179.5,-272.0,-287.5,-176.0,-252.0
-1795.0,-869.5,-925.5,2.1943439152505664,2.0430415358808305,-258.5,-160.0,-215.0,-236.0,-196.5,-321.0,-171.5,-236.5
-2051.0,-1084.5,-966.5,2.261338816748725,2.1217680192655988,-262.5,-213.5,-300.5,-308.0,-251.5,-271.5,-207.5,-236.0
-1908.5,-942.5,-966.0,2.213021652897199,2.11921589937475,-342.0,-146.0,-237.0,-217.5,-239.5,-268.0,-197.5,-261.0
-1759.0,-897.0,-862.0,2.219478358825048,2.161485477619701,-274.5,-158.5,-251.5,-212.5,-208.5,-208.5,-250.0,-195.0
-1792.5,-910.0,-882.5,2.408421614766121,2.18628115836117,-279.5,-170.0,-223.5,-237.0,-248.0,-236.5,-212.5,-185.5
-1759.5,-914.0,-845.5,2.2012346560756364,2.158436630666256,-284.5,-196.0,-187.0,-246.5,-250.0,-253.0,-141.0,-201.5
-1863.0,-947.5,-915.5,2.1525573584768507,2.1212846976187496,-262.0,-182.5,-237.0,-266.0,-236.0,-278.0,-206.0,-195.5
-1866.0,-919.5,-946.5,2.13101818131076,2.0888036761018967,-293.0,-184.0,-260.5,-182.0,-278.0,-247.5,-173.0,-248.0
-1803.5,-949.0,-854.5,2.1771641204754513,2.0967605226569708,-336.0,-181.5,-210.0,-221.5,-224.0,-210.5,-165.5,-254.5
-1743.0,-840.5,-902.5,2.139552246696419,2.092649574081103,-247.0,-153.0,-206.5,-234.0,-248.5,-204.0,-164.0,-286.0
-1943.0,-1039.5,-903.5,2.121758954723676,2.1108066520757145,-314.5,-216.5,-253.5,-255.0,-273.5,-250.0,-192.5,-187.5
-1912.5,-976.5,-936.0,2.115854877564642,2.057754479514228,-310.5,-185.5,-255.0,-225.5,-261.0,-246.5,-186.0,-242.5
-1974.0,-994.5,-979.5,2.1239765101008947,2.0696814103258983,-301.0,-183.5,-244.0,-266.0,-315.5,-222.0,-187.0,-255.0
-1979.5,-967.5,-1012.0,2.163627005616824,2.123396572470665,-278.5,-220.5,-226.0,-242.5,-329.5,-268.0,-203.5,-211.0
-1745.0,-907.5,-837.5,2.1335232708189222,2.1128465998503896,-296.5,-174.0,-246.0,-191.0,-224.5,-224.5,-184.0,-204.5
-2027.5,-1114.5,-913.0,2.0514602267079884,2.096179952224096,-383.0,-227.5,-239.5,-264.5,-278.5,-247.5,-176.0,-211.0
-1812.5,-988.0,-824.5,2.0870184073845546,2.122466821140713,-297.0,-184.0,-225.0,-282.0,-228.0,-198.5,-190.0,-208.0
-1794.0,-946.0,-848.0,2.1347808755106397,2.0546597202618915,-270.0,-159.0,-264.0,-253.0,-221.5,-242.0,-168.5,-216.0
-1729.5,-860.5,-869.0,2.085266664127509,2.065022850698895,-285.5,-175.5,-204.0,-195.5,-210.5,-248.5,-181.0,-229.0
-2040.0,-1064.5,-975.5,2.0662406141559284,2.0533424417177835,-355.5,-197.5,-259.5,-252.0,-268.5,-298.5,-189.0,-219.5
-2078.0,-1102.0,-976.0,2.078838661313057,2.0989567743407354,-356.5,-184.5,-264.5,-296.5,-254.0,-273.5,-196.5,-252.0
-1819.0,-880.0,-939.0,2.092664663990339,2.0533785820007324,-309.0,-192.5,-183.0,-195.5,-266.0,-282.5,-178.5,-212.0
-1889.5,-922.0,-967.5,2.1335159122943876,2.1002347668011985,-245.5,-202.5,-249.5,-224.5,-240.0,-219.0,-204.5,-304.0
-1861.0,-973.0,-888.0,2.088594681521257,2.109492074449857,-327.5,-173.0,-276.5,-196.0,-252.0,-249.0,-174.0,-213.0
-1811.0,-977.0,-834.0,2.1037001493904324,2.1037487536668777,-376.5,-155.5,-224.0,-221.0,-252.5,-226.0,-138.0,-217.5
-1929.0,-974.5,-954.5,2.061983672777812,2.083836027648714,-319.5,-189.0,-248.0,-218.0,-293.0,-257.5,-160.5,-243.5
-1669.0,-823.0,-846.0,2.14681626111269,2.1174318492412567,-264.0,-162.5,-199.0,-197.5,-219.0,-216.5,-194.5,-216.0
-1929.0,-997.0,-932.0,2.097780011428727,2.094244538413154,-322.5,-187.5,-242.0,-245.0,-202.5,-304.0,-172.0,-253.5
-1936.5,-1023.0,-913.5,2.110018399357796,2.071590976251496,-339.0,-201.5,-254.0,-228.5,-263.5,-269.5,-169.0,-211.5
-1940.5,-1003.0,-937.5,2.067908266517851,2.03681684964233,-349.5,-166.5,-211.0,-276.0,-285.0,-238.0,-185.5,-229.0
-1644.0,-797.0,-847.0,2.0742502758900323,2.0920432703362573,-235.0,-169.5,-206.0,-186.5,-218.5,-249.0,-194.5,-185.0
-1760.0,-927.0,-833.0,2.095735190312068,2.0392720700965987,-309.5,-184.5,-197.0,-236.0,-286.5,-229.0,-124.0,-193.5
-1808.0,-952.0,-856.0,2.0610511518186994,2.017494074172444,-315.5,-144.5,-272.0,-220.0,-257.0,-227.5,-151.5,-220.0
-1911.0,-975.0,-936.0,2.0770066764619615,1.9854984848035706,-291.0,-171.5,-251.0,-261.5,-247.5,-260.5,-213.0,-215.0
-1706.5,-934.0,-772.5,2.0453360981411404,2.044617663986153,-295.0,-161.5,-243.5,-234.0,-217.0,-204.5,-146.0,-205.0
-1792.5,-925.5,-867.0,2.0889267017443975,1.9753206173578899,-296.5,-149.5,-204.5,-275.0,-257.0,-248.0,-169.0,-193.0
-1705.5,-889.5,-816.0,2.0291359088487093,2.0250586392150987,-269.0,-178.5,-235.0,-207.0,-184.0,-246.5,-177.0,-208.5
-1797.0,-934.0,-863.0,2.0746380675170157,1.9478003510170512,-240.5,-203.0,-228.5,-262.0,-266.0,-209.0,-164.5,-223.5
-1676.0,-811.0,-865.0,2.071322672896915,1.951629239651892,-278.0,-197.5,-162.5,-173.0,-264.0,-261.5,-144.5,-195.0
-1716.5,-858.5,-858.0,1.9964164217313132,1.9745151291290919,-299.0,-170.0,-181.0,-208.5,-243.5,-248.5,-165.0,-201.0
-1871.5,-959.0,-912.5,2.066821478638384,1.922767759528425,-316.5,-177.0,-246.0,-219.5,-286.0,-256.0,-161.5,-209.0
-1833.5,-970.5,-863.0,2.0419133997625774,1.9382820833060477,-268.5,-168.0,-288.0,-246.0,-234.0,-230.0,-192.5,-206.5
-1660.0,-893.0,-767.0,2.044965965880288,1.9254512920975686,-315.5,-157.5,-210.0,-210.0,-211.5,-230.5,-142.0,-183.0
-1802.0,-896.0,-906.0,2.0222880211141376,1.8878832088576423,-268.5,-242.5,-227.5,-157.5,-276.0,-226.5,-173.5,-230.0
-1819.5,-929.0,-890.5,1.9548433591922125,1.866239995095465,-305.5,-160.5,-220.5,-242.5,-297.5,-254.5,-173.0,-165.5
-1794.0,-986.0,-808.0,1.9675629599226845,1.9113139314783945,-331.5,-163.0,-245.5,-246.0,-221.0,-191.0,-169.5,-226.5
-1911.0,-1017.5,-893.5,2.019760859343741,1.9016706650455792,-350.5,-178.0,-270.5,-218.5,-260.5,-267.0,-180.5,-185.5
-1734.0,-915.5,-818.5,1.9777369553844133,1.860102291405201,-297.5,-189.5,-211.0,-217.5,-220.0,-226.0,-187.0,-185.5
-2025.5,-1046.5,-979.0,1.9653983463843663,1.879042273759842,-330.5,-182.5,-301.5,-232.0,-243.0,-315.5,-185.0,-235.5
-1809.5,-972.5,-837.0,2.0469806823465557,1.8672564642296896,-274.5,-181.0,-294.5,-222.5,-242.0,-212.0,-160.0,-223.0
-1905.0,-960.5,-944.5,1.9821004258261787,1.8416806545522477,-258.5,-192.0,-235.0,-275.0,-240.5,-260.0,-215.5,-228.5
-1870.0,-971.5,-898.5,1.9737957412997882,1.8323880637685457,-326.5,-175.5,-239.0,-230.5,-279.0,-246.0,-173.0,-200.5
-1858.0,-1007.5,-850.5,1.9883259089456664,1.8391499388549062,-284.5,-228.5,-266.0,-228.5,-244.5,-227.0,-173.0,-206.0
-1750.0,-881.0,-869.0,2.0007313940260145,1.8572029430005286,-248.5,-165.5,-247.0,-220.0,-261.5,-263.5,-158.0,-186.0
-1891.5,-961.0,-930.5,2.032574055923356,1.833351378639539,-286.0,-181.5,-252.0,-241.5,-267.5,-232.0,-182.5,-248.5
-2044.0,-1045.5,-998.5,2.0216910459929043,1.8950976368453767,-280.0,-177.0,-275.5,-313.0,-310.5,-235.5,-204.5,-248.0
-1785.0,-936.0,-849.0,1.980236926012569,1.831798591878679,-269.0,-202.0,-260.5,-204.5,-229.5,-214.0,-191.5,-214.0
-1728.0,-884.5,-843.5,2.057705131504271,1.8104529192050298,-293.0,-153.0,-200.5,-238.0,-181.5,-234.5,-165.0,-262.5
-2061.0,-1107.5,-953.5,2.0478168754114043,1.8606996148824693,-339.5,-199.0,-271.5,-297.5,-258.0,-266.5,-200.0,-229.0
-1843.5,-1053.5,-790.0,2.1405393433239723,1.911342073811425,-329.5,-228.0,-246.5,-249.5,-193.5,-228.5,-186.0,-182.0
-1806.0,-971.0,-835.0,2.0862104639410974,1.88993150194486,-306.0,-173.0,-251.5,-240.5,-243.5,-251.0,-145.0,-195.5
-1696.5,-854.5,-842.0,2.079184629023075,1.865046502649784,-211.0,-139.5,-256.5,-247.5,-233.5,-274.0,-140.0,-194.5
-1834.5,-931.0,-903.5,2.0932500614060294,1.8313726532790395,-321.5,-184.5,-238.0,-187.0,-221.0,-283.0,-147.5,-252.0
