Network_Reward,Group_A_Reward,Group_B_Reward,Sup_A_Loss,Sup_B_Loss,tls_1,tls_2,tls_3,tls_4,tls_5,tls_6,tls_7,tls_8
-1634.5,-858.0,-776.5,1.9912569608953263,1.7469323492712445,-273.0,-153.0,-236.0,-196.0,-215.5,-239.0,-134.0,-188.0
-1886.5,-1016.5,-870.0,1.9912747032112545,1.7690358554323515,-307.5,-224.0,-235.5,-249.5,-266.5,-238.0,-151.5,-214.0
-1873.0,-1018.0,-855.0,1.9833047727743784,1.7081212576892641,-314.0,-225.5,-230.0,-248.5,-257.5,-218.5,-165.5,-213.5
-1888.0,-945.5,-942.5,1.9224639885955386,1.7252118746439615,-299.5,-173.5,-248.5,-224.0,-240.5,-289.0,-188.5,-224.5
-1868.5,-984.5,-884.0,1.9616979873842664,1.737080726855331,-298.0,-182.5,-254.5,-249.5,-247.0,-237.0,-158.5,-241.5
-1642.5,-850.0,-792.5,2.0189730985297096,1.787085934314463,-253.5,-122.0,-249.0,-225.5,-208.0,-220.0,-175.0,-189.5
-1699.5,-911.0,-788.5,1.9244236561987136,1.7980917884243859,-309.0,-195.0,-191.5,-215.5,-249.0,-179.0,-144.0,-216.5
-1812.5,-919.0,-893.5,1.908035270869732,1.7814311552378865,-324.0,-131.0,-245.0,-219.0,-223.5,-204.0,-217.5,-248.5
-1595.5,-808.5,-787.0,1.8918309095833037,1.8028851644860373,-207.5,-163.0,-218.0,-220.0,-230.0,-185.0,-178.5,-193.5
-1921.5,-971.0,-950.5,1.8650590264134936,1.7728083420130942,-304.5,-192.5,-260.0,-214.0,-266.5,-299.5,-153.0,-231.5
-1622.5,-882.5,-740.0,1.9045694728692373,1.7675317641761568,-302.5,-166.5,-223.0,-190.5,-204.0,-205.5,-143.0,-187.5
-1619.5,-781.0,-838.5,1.8972130967511072,1.7497318277756373,-210.0,-165.5,-210.0,-195.5,-245.5,-198.0,-192.0,-203.0
-1742.5,-897.5,-845.0,1.8939887000454796,1.7341607706414328,-316.5,-161.5,-203.5,-216.0,-246.0,-268.0,-139.5,-191.5
-1756.0,-899.5,-856.5,1.853587042954233,1.759479558799002,-258.0,-178.5,-236.5,-226.5,-213.5,-243.5,-169.0,-230.5
-1820.0,-971.5,-848.5,1.8415146128998863,1.7232665851712228,-295.0,-227.0,-241.5,-208.0,-278.0,-220.5,-155.0,-195.0
-1843.0,-964.5,-878.5,1.8451023621691598,1.7518827193313176,-279.5,-171.5,-236.0,-277.5,-260.0,-266.5,-129.5,-222.5
-1820.0,-1028.0,-792.0,1.8671529180473752,1.7066894852452807,-319.0,-201.0,-254.5,-253.5,-201.5,-213.5,-153.5,-223.5
-1698.5,-891.0,-807.5,1.8464707871278128,1.7575830279125109,-281.5,-197.0,-210.0,-202.5,-211.5,-205.0,-181.5,-209.5
-1780.0,-925.0,-855.0,1.8162990604837737,1.6943193688988685,-272.5,-170.0,-228.5,-254.0,-245.5,-217.5,-166.5,-225.5
-1763.0,-876.5,-886.5,1.8118273138999939,1.6944504703084629,-237.0,-202.5,-216.0,-221.0,-227.0,-287.5,-173.0,-199.0
-1916.5,-1000.0,-916.5,1.855628962483671,1.7504063286715084,-280.0,-176.0,-295.0,-249.0,-275.0,-210.5,-205.5,-225.5
-1716.5,-916.0,-800.5,1.863311786784066,1.7079232964250777,-241.5,-151.5,-241.5,-281.5,-208.0,-214.5,-150.0,-228.0
-1732.0,-937.5,-794.5,1.8628145068883897,1.7119290085302459,-266.5,-191.0,-240.5,-239.5,-187.5,-210.5,-146.5,-250.0
-1642.0,-853.5,-788.5,1.7920302980475955,1.6773717800776164,-275.0,-147.0,-242.5,-189.0,-208.5,-199.5,-183.5,-197.0
-1809.0,-962.5,-846.5,1.814114889336957,1.7278632768326336,-304.0,-154.0,-220.0,-284.5,-253.5,-217.5,-162.0,-213.5
-1881.0,-962.5,-918.5,1.8096296810441548,1.6815323702163167,-312.5,-164.0,-239.0,-247.0,-254.5,-258.0,-198.0,-208.0
-1766.5,-891.5,-875.0,1.8481219483746423,1.7044757114516365,-293.0,-197.0,-208.0,-193.5,-244.5,-255.0,-155.5,-220.0
-1776.5,-962.5,-814.0,1.8056298070483738,1.7022410275207625,-319.5,-210.5,-217.0,-215.5,-248.0,-220.0,-141.5,-204.5
-1699.5,-927.5,-772.0,1.8583327551682791,1.7160023603174421,-322.0,-161.0,-210.0,-234.5,-216.5,-209.0,-141.5,-205.0
-1859.0,-939.0,-920.0,1.8457872211933135,1.6913961642318303,-282.5,-225.5,-220.0,-211.0,-290.0,-247.0,-181.5,-201.5
-1667.0,-869.0,-798.0,1.8671996543804805,1.6951717908183734,-280.5,-151.5,-231.5,-205.5,-218.0,-218.0,-154.5,-207.5
-1977.5,-1093.5,-884.0,1.814017943210072,1.7660330875052346,-350.0,-187.0,-291.0,-265.5,-241.0,-220.5,-205.0,-217.5
-1975.5,-1091.0,-884.5,1.8434194104539023,1.7243259938226805,-340.5,-177.0,-304.0,-269.5,-221.5,-229.0,-185.5,-248.5
-1876.5,-940.5,-936.0,1.8526660011874305,1.6964500423934725,-317.0,-167.0,-225.5,-231.0,-252.5,-250.5,-193.5,-239.5
-1760.0,-930.5,-829.5,1.84729972117477,1.6989025708701875,-255.5,-181.0,-230.0,-264.0,-223.0,-193.5,-207.5,-205.5
-1773.0,-978.5,-794.5,1.8709299168652958,1.7275614961981773,-275.5,-225.0,-208.0,-270.0,-230.0,-220.5,-168.5,-175.5
-1673.0,-869.0,-804.0,1.8983280443482928,1.7193154628078142,-291.5,-161.0,-223.0,-193.5,-237.0,-241.0,-120.0,-206.0
-1797.5,-979.5,-818.0,1.864798756274912,1.7042850535776881,-340.5,-156.5,-231.5,-251.0,-182.0,-256.5,-177.0,-202.5
-1631.5,-884.5,-747.0,1.870642516348097,1.6897282499406072,-295.5,-182.5,-206.5,-200.0,-226.5,-212.0,-146.5,-162.0
-1606.0,-817.5,-788.5,1.9255034257968267,1.7271188865105311,-274.0,-137.5,-214.5,-191.5,-210.5,-197.0,-158.0,-223.0
-1885.0,-997.0,-888.0,1.906272338496314,1.6694486873017418,-257.5,-180.0,-278.5,-281.0,-256.0,-211.5,-196.0,-224.5
-1849.0,-1028.0,-821.0,1.90625871055656,1.6384418620003594,-352.5,-149.0,-259.0,-267.5,-243.0,-219.5,-170.0,-188.5
-1772.0,-927.5,-844.5,1.9221143911282221,1.702435972624355,-350.0,-176.0,-216.5,-185.0,-238.5,-244.0,-188.0,-174.0
-1848.0,-915.5,-932.5,1.9297456635369195,1.6791841819882394,-309.0,-177.5,-222.0,-207.0,-214.5,-266.0,-216.0,-236.0
-1663.0,-837.0,-826.0,1.9164277997281816,1.6909784492519166,-267.5,-144.5,-206.0,-219.0,-213.5,-207.5,-190.0,-215.0
-1736.0,-961.0,-775.0,1.855654306213061,1.7208307026161087,-302.0,-192.5,-245.5,-221.0,-199.0,-254.0,-139.0,-183.0
-1714.0,-884.5,-829.5,1.8997756322224935,1.6926888020502195,-336.5,-151.5,-178.5,-218.0,-231.5,-253.0,-154.0,-191.0
-1925.0,-994.0,-931.0,1.8990911526812448,1.6718131956126956,-233.5,-193.5,-339.0,-228.0,-284.5,-258.5,-181.5,-206.5
-1896.0,-1024.5,-871.5,1.9114654531081519,1.6757719960477617,-332.0,-151.0,-272.5,-269.0,-237.0,-240.0,-164.0,-230.5
-1836.5,-1021.0,-815.5,1.9032537500063578,1.6987274487813313,-306.0,-209.0,-231.0,-275.0,-204.0,-235.5,-178.0,-198.0
-1685.5,-888.0,-797.5,1.9358363949590258,1.654398236837652,-283.0,-200.5,-196.0,-208.5,-249.5,-227.5,-146.5,-174.0
-1774.5,-923.0,-851.5,1.8936090297169155,1.675481412642532,-302.0,-147.5,-245.5,-228.0,-243.5,-228.0,-174.0,-206.0
-1783.5,-970.0,-813.5,1.8941629476017423,1.684844052626027,-290.5,-155.5,-277.5,-246.5,-201.5,-193.0,-190.0,-229.0
-1882.5,-1047.0,-835.5,1.976188808017307,1.6885148535172145,-326.5,-207.0,-261.5,-252.0,-253.5,-216.5,-152.0,-213.5
-1792.0,-984.0,-808.0,1.972703558537695,1.5938176598813798,-320.0,-167.5,-269.0,-227.5,-218.0,-237.0,-157.5,-195.5
-1778.5,-936.0,-842.5,1.9752190126313103,1.6444443792104722,-284.5,-173.0,-222.0,-256.5,-228.0,-225.0,-154.0,-235.5
-1788.0,-923.0,-865.0,1.9201031274265714,1.6084370775355232,-281.0,-169.5,-269.5,-203.0,-293.5,-209.5,-158.5,-203.5
-1617.0,-874.0,-743.0,1.9944108247756958,1.63285577694575,-290.5,-160.5,-227.5,-195.5,-198.0,-212.5,-129.5,-203.0
-1636.0,-850.5,-785.5,1.9439121468199625,1.623338753481706,-256.0,-146.5,-237.0,-211.0,-204.0,-217.0,-175.5,-189.0
-1661.5,-888.5,-773.0,1.9398134109046725,1.6308758987320795,-283.0,-160.5,-246.5,-198.5,-189.0,-231.0,-172.0,-181.0
-1625.0,-804.5,-820.5,1.9033410102128983,1.6264147218730716,-267.5,-158.0,-190.5,-188.5,-203.5,-247.0,-168.0,-202.0
-1496.5,-759.0,-737.5,1.903644022014406,1.6143215113215976,-271.0,-131.5,-166.5,-190.0,-203.5,-213.5,-160.5,-160.0
-1845.0,-890.0,-955.0,1.8510127511289385,1.5991900803314314,-329.0,-170.0,-192.5,-198.5,-259.0,-262.5,-173.0,-260.5
-1765.0,-897.0,-868.0,1.8919107523229388,1.6659231497181786,-293.0,-154.5,-245.5,-204.0,-250.0,-234.0,-153.0,-231.0
-1564.0,-815.5,-748.5,1.8711595214075512,1.6501708769136005,-245.5,-154.5,-207.5,-208.0,-218.0,-190.5,-152.0,-188.0
-1588.0,-823.5,-764.5,1.823652172750897,1.671759597129292,-267.5,-168.0,-204.5,-183.5,-184.0,-208.5,-156.5,-215.5
-1644.5,-834.0,-810.5,1.8850404431422552,1.649114387565189,-252.5,-182.5,-186.0,-213.0,-251.5,-206.5,-163.0,-189.5
-1717.0,-894.0,-823.0,1.835543373723825,1.6432399991485807,-323.5,-194.0,-202.0,-174.5,-241.5,-218.5,-156.0,-207.0
-1727.0,-935.0,-792.0,1.819582932194074,1.6179544920722644,-251.0,-174.0,-261.5,-248.5,-236.0,-185.0,-167.5,-203.5
-1627.5,-929.5,-698.0,1.83390108247598,1.613956871132056,-245.0,-187.0,-267.5,-230.0,-208.5,-170.0,-151.5,-168.0
-1790.0,-896.5,-893.5,1.8385384930504693,1.6175637776652971,-267.5,-180.0,-264.0,-185.0,-243.5,-259.5,-164.0,-226.5
-1787.5,-910.0,-877.5,1.804328092932701,1.6395936662952104,-260.0,-167.0,-215.0,-268.0,-230.5,-231.0,-183.0,-233.0
-1915.0,-991.5,-923.5,1.8586997460987833,1.5838744108875593,-322.0,-160.5,-284.0,-225.0,-237.5,-323.5,-156.0,-206.5
-1664.5,-933.5,-731.0,1.8438569471240043,1.6783926028344367,-350.0,-142.0,-225.0,-216.5,-182.0,-193.5,-195.5,-160.0
-1819.0,-904.0,-915.0,1.8598941372500526,1.6686155322525236,-313.5,-170.5,-233.0,-187.0,-206.0,-258.0,-197.5,-253.5
-1693.0,-822.5,-870.5,1.846577904952897,1.6646758958697319,-309.5,-151.0,-196.5,-165.5,-270.5,-266.0,-176.5,-157.5
-1734.5,-929.5,-805.0,1.825633528497484,1.660884731511275,-290.0,-135.5,-241.5,-262.5,-193.0,-229.5,-143.0,-239.5
-1971.5,-1053.5,-918.0,1.863181589709388,1.698188569645087,-336.5,-197.0,-265.5,-254.5,-240.5,-252.5,-194.5,-230.5
-1918.5,-968.0,-950.5,1.8729266746176614,1.7029571793145604,-271.5,-201.5,-273.0,-222.0,-243.0,-285.0,-192.5,-230.0
-1881.0,-1044.0,-837.0,1.8409230752123726,1.6966464776131842,-329.0,-241.5,-233.0,-240.5,-220.0,-234.5,-132.0,-250.5
-1703.0,-934.0,-769.0,1.8788893787397278,1.6916463785701328,-281.5,-198.0,-254.0,-200.5,-175.5,-217.5,-154.0,-222.0
-1812.0,-1057.5,-754.5,1.8665016329950757,1.7164637746082412,-353.0,-145.5,-283.0,-276.0,-201.0,-177.0,-139.0,-237.5
-1785.0,-882.5,-902.5,1.7869588514169057,1.6630611778961288,-239.0,-200.5,-213.5,-229.5,-245.5,-259.0,-164.0,-234.0
-1675.0,-882.0,-793.0,1.856850217945046,1.6847754501634173,-309.0,-170.5,-220.5,-182.0,-202.5,-243.0,-148.0,-199.5
-1673.5,-852.5,-821.0,1.8056163145436182,1.7138154023223453,-256.0,-140.0,-228.5,-228.0,-209.0,-203.5,-171.5,-237.0
-1761.0,-914.0,-847.0,1.8048133727576998,1.6269485811392466,-284.0,-192.5,-232.0,-205.5,-222.5,-244.5,-159.5,-220.5
-1726.0,-936.5,-789.5,1.7935391184356477,1.7077099985546536,-312.0,-168.5,-220.0,-236.0,-222.0,-247.5,-119.0,-201.0
-1601.0,-783.5,-817.5,1.8308643865916463,1.702263428270817,-260.5,-134.5,-196.5,-192.0,-237.0,-220.0,-157.0,-203.5
-1719.5,-863.0,-856.5,1.8290525688065422,1.7050284739997652,-249.5,-156.5,-242.5,-214.5,-240.5,-241.0,-169.0,-206.0
-1739.5,-878.5,-861.0,1.7875138037734561,1.7072565532392925,-236.5,-178.0,-255.5,-208.5,-237.0,-228.0,-165.0,-231.0
-1727.0,-914.5,-812.5,1.8255763034025827,1.8050713295737901,-359.5,-152.5,-225.5,-177.0,-224.5,-196.5,-168.0,-223.5
-1696.0,-871.5,-824.5,1.7934824999835757,1.6752998795774248,-277.0,-167.5,-202.5,-224.5,-190.5,-264.5,-165.5,-204.0
-1758.5,-916.0,-842.5,1.7960222244262696,1.6758567757076688,-300.0,-168.0,-243.0,-205.0,-221.0,-233.5,-190.5,-197.5
-1681.5,-826.0,-855.5,1.78920526355505,1.6841930389404296,-270.5,-169.0,-220.0,-166.5,-270.5,-224.5,-159.5,-201.0
-1738.0,-947.5,-790.5,1.8105871328049237,1.6707364650236236,-303.0,-173.0,-239.5,-232.0,-212.0,-262.0,-139.5,-177.0
-1570.0,-822.0,-748.0,1.8283808999591404,1.7052917705641852,-267.5,-129.0,-225.5,-200.0,-182.5,-194.0,-161.0,-210.5
-1717.5,-940.5,-777.0,1.8154050714439816,1.6792707484629419,-313.0,-195.0,-228.0,-204.5,-246.5,-193.0,-142.5,-195.0
-1661.0,-890.0,-771.0,1.7709583388434516,1.7003636078702078,-260.5,-155.5,-247.5,-226.5,-199.0,-255.5,-136.5,-180.0
-1697.0,-909.5,-787.5,1.8019592919283443,1.7136521071195603,-317.5,-154.5,-212.0,-225.5,-184.5,-195.5,-169.0,-238.5
-1766.5,-882.5,-884.0,1.8134992993540233,1.6932872613271077,-265.5,-162.5,-251.0,-203.5,-247.5,-239.0,-165.5,-232.0
-1727.5,-909.0,-818.5,1.7666820340686373,1.6914743261204825,-303.5,-163.5,-256.0,-186.0,-205.0,-246.0,-164.5,-203.0
-1762.5,-945.5,-817.0,1.7462427952223354,1.6740529018971655,-329.0,-191.5,-238.5,-186.5,-248.0,-237.5,-126.0,-205.5
-1694.0,-948.0,-746.0,1.7777885975109207,1.632411616212792,-279.0,-193.0,-254.0,-222.0,-147.5,-270.5,-141.0,-187.0
-1668.0,-851.5,-816.5,1.801346078183916,1.6415468560324775,-326.0,-117.0,-202.5,-206.0,-222.0,-220.5,-150.5,-223.5
-1719.0,-915.5,-803.5,1.7828582382864422,1.62485873616404,-314.0,-184.5,-193.0,-224.0,-253.5,-184.0,-139.5,-226.5
-1769.0,-922.5,-846.5,1.773616423540645,1.6423568411005869,-267.0,-152.5,-279.0,-224.0,-200.5,-203.0,-223.5,-219.5
-1662.0,-803.5,-858.5,1.7738929084605641,1.5664345077342456,-236.0,-154.0,-215.0,-198.5,-254.0,-235.5,-166.0,-203.0
-1640.0,-847.5,-792.5,1.7269895604915089,1.5669614576631121,-264.5,-176.5,-229.0,-177.5,-220.5,-207.5,-176.0,-188.5
-1694.5,-913.0,-781.5,1.707413379020161,1.5853188829289542,-315.5,-159.5,-194.0,-244.0,-213.0,-203.5,-173.0,-192.0
-1697.0,-897.0,-800.0,1.7106449605690108,1.5911340791318151,-275.0,-163.5,-217.0,-241.5,-238.0,-207.0,-149.5,-205.5
-1703.5,-885.5,-818.0,1.7256966557767657,1.5905856551395523,-267.5,-125.5,-239.0,-253.5,-231.5,-238.5,-168.0,-180.0
-1773.5,-945.0,-828.5,1.7512384163008796,1.5461949659718408,-327.5,-183.5,-234.0,-200.0,-205.5,-218.0,-154.5,-250.5
-1522.5,-831.0,-691.5,1.729290634724829,1.5412474983268314,-257.0,-165.5,-214.0,-194.5,-171.5,-199.0,-114.5,-206.5
-1662.5,-856.5,-806.0,1.722099816799164,1.5398352425959376,-218.0,-161.0,-263.0,-214.5,-188.0,-236.5,-178.0,-203.5
-1743.5,-897.0,-846.5,1.7199200653367572,1.5513126545482212,-311.5,-152.5,-223.0,-210.0,-264.5,-241.0,-161.0,-180.0
-1655.5,-830.5,-825.0,1.7520525036586656,1.5480484031968647,-247.5,-155.5,-228.5,-199.0,-220.5,-234.0,-158.5,-212.0
-1784.5,-981.5,-803.0,1.6914045949776968,1.5514648252063328,-355.0,-200.5,-211.0,-215.0,-213.5,-221.5,-169.0,-199.0
-1698.0,-850.0,-848.0,1.7439008788930046,1.528655003507932,-280.0,-152.0,-220.0,-198.0,-209.0,-254.0,-162.0,-223.0
-1836.5,-949.5,-887.0,1.7345622170302604,1.5492982619338564,-302.5,-155.0,-261.0,-231.0,-264.0,-239.5,-161.0,-222.5
-1751.5,-943.0,-808.5,1.7064187491933505,1.5502365191777547,-284.0,-181.5,-239.0,-238.5,-236.0,-228.5,-138.5,-205.5
-1731.0,-865.0,-866.0,1.736731595463223,1.5429017414649329,-253.0,-182.5,-180.0,-249.5,-231.0,-233.5,-160.0,-241.5
-1734.5,-950.5,-784.0,1.7835809148020214,1.546260067489412,-294.5,-198.5,-230.5,-227.0,-202.5,-229.5,-172.5,-179.5
-1745.5,-963.0,-782.5,1.7754116573267513,1.539267474081781,-294.5,-190.0,-229.5,-249.0,-198.5,-216.0,-151.5,-216.5
-1674.0,-837.0,-837.0,1.7916107032034132,1.535056741701232,-248.5,-190.5,-204.0,-194.0,-239.0,-238.0,-174.0,-186.0
-1583.5,-816.5,-767.0,1.776330856151051,1.5601096712880664,-278.5,-144.5,-193.0,-200.5,-228.5,-205.5,-146.5,-186.5
-1789.0,-831.0,-958.0,1.764243977268537,1.5462066570917765,-245.0,-155.5,-252.0,-178.5,-256.0,-275.5,-171.0,-255.5
-1790.0,-972.0,-818.0,1.7728040228287378,1.5589012602965038,-293.5,-204.5,-261.5,-212.5,-223.0,-215.0,-157.5,-222.5
-1784.0,-959.0,-825.0,1.783891530831655,1.5894634667370053,-326.5,-125.0,-286.0,-221.5,-201.5,-235.5,-174.5,-213.5
-1547.5,-832.5,-715.0,1.7467029028468661,1.5461838304996491,-241.5,-177.0,-226.5,-187.5,-172.5,-223.0,-162.5,-157.0
-1634.0,-802.0,-832.0,1.7348810032010078,1.53518136292696,-262.0,-147.0,-190.0,-203.0,-207.0,-217.5,-165.0,-242.5
-1707.5,-931.5,-776.0,1.7509575664997101,1.5760802446140183,-292.5,-181.0,-268.0,-190.0,-212.5,-193.0,-130.0,-240.5
-1585.0,-840.5,-744.5,1.7735035238994492,1.5444257320629227,-235.5,-133.0,-239.5,-232.5,-206.5,-190.0,-164.5,-183.5
-1686.5,-869.0,-817.5,1.691256202922927,1.5508307365907563,-241.5,-147.0,-251.0,-229.5,-236.0,-205.0,-183.0,-193.5
-1618.0,-851.5,-766.5,1.7097589078876707,1.5500402069754071,-278.0,-183.0,-191.5,-199.0,-201.5,-248.0,-126.0,-191.0
-1691.5,-864.0,-827.5,1.6700363333026569,1.5616572188006508,-279.0,-133.5,-239.0,-212.5,-232.5,-198.5,-187.5,-209.0
-1772.5,-931.5,-841.0,1.7055828127596113,1.5529829719000392,-314.0,-141.0,-253.0,-223.5,-243.5,-208.0,-171.5,-218.0
-1652.0,-863.0,-789.0,1.7020197740859455,1.5460971780949169,-245.5,-131.5,-264.0,-222.0,-184.0,-252.0,-157.0,-196.0
-1652.5,-814.0,-838.5,1.649049973818991,1.5424650695588853,-249.5,-141.5,-207.0,-216.0,-199.0,-294.5,-148.0,-197.0
-1719.5,-896.5,-823.0,1.6824031601349512,1.5778792932629586,-258.0,-166.5,-235.0,-237.0,-216.0,-222.5,-207.0,-177.5
-1554.0,-786.0,-768.0,1.6590980286399524,1.5430018060737185,-251.5,-154.5,-188.5,-191.5,-201.5,-209.0,-179.0,-178.5
-1744.5,-860.0,-884.5,1.6560926233728728,1.535757378074858,-293.0,-175.0,-169.5,-222.5,-248.5,-264.5,-178.5,-193.0
-1849.5,-956.5,-893.0,1.677274527317948,1.576584427886539,-278.0,-223.5,-208.5,-246.5,-256.0,-298.0,-128.0,-211.0
-1695.0,-851.0,-844.0,1.667283957534366,1.5710356942481465,-247.5,-166.5,-222.0,-215.0,-206.0,-266.0,-164.0,-208.0
-1674.5,-871.0,-803.5,1.698150439725982,1.6064593063460455,-276.5,-169.5,-203.0,-222.0,-204.0,-237.0,-150.5,-212.0
-1784.0,-894.5,-889.5,1.695623458425204,1.6038241767221026,-270.5,-167.5,-232.5,-224.0,-211.0,-228.0,-245.0,-205.5
-1714.0,-870.0,-844.0,1.6944047623210483,1.5946161190668742,-290.5,-201.0,-162.0,-216.5,-263.0,-273.0,-123.0,-185.0
-1536.0,-778.0,-758.0,1.7195867386129167,1.5744373442398176,-244.0,-132.5,-227.5,-174.0,-180.0,-240.0,-151.5,-186.5
-1680.0,-911.0,-769.0,1.6805316670073402,1.5519630577829149,-325.5,-151.0,-210.0,-224.5,-236.5,-193.0,-140.0,-199.5
-1608.5,-808.5,-800.0,1.7054398223757743,1.6163157623675135,-255.0,-133.0,-211.5,-209.0,-250.0,-232.5,-157.5,-160.0
-1743.0,-895.0,-848.0,1.622758795817693,1.5889688220289018,-280.5,-178.5,-225.5,-210.5,-230.5,-232.5,-175.0,-210.0
-1779.5,-903.5,-876.0,1.6064755178160137,1.5476493333776793,-301.5,-227.0,-187.5,-187.5,-251.5,-230.5,-209.5,-184.5
-1529.0,-780.0,-749.0,1.6082457368572554,1.6319379679030843,-213.5,-163.5,-193.5,-209.5,-197.0,-200.5,-151.0,-200.5
-1650.0,-911.0,-739.0,1.707429908712705,1.6319961602489153,-300.0,-166.0,-220.0,-225.0,-201.0,-213.5,-123.0,-201.5
-1778.0,-877.5,-900.5,1.6317874749501546,1.6220311052269405,-274.5,-173.5,-230.0,-199.5,-310.0,-222.0,-154.5,-214.0
-1595.5,-837.0,-758.5,1.6265016713076168,1.5998270117574267,-282.0,-152.5,-217.0,-185.5,-198.0,-200.0,-170.5,-190.0
-1803.5,-860.0,-943.5,1.6478589049643941,1.5635646382967632,-285.0,-154.0,-223.0,-198.0,-258.5,-271.5,-198.0,-215.5
-1789.5,-897.0,-892.5,1.6384682456652324,1.6221380316548877,-276.5,-168.0,-239.5,-213.0,-265.0,-223.5,-181.0,-223.0
-1589.5,-816.5,-773.0,1.6154362327522702,1.6305607390072612,-270.0,-128.0,-245.5,-173.0,-179.0,-261.0,-174.0,-159.0
-1658.5,-841.5,-817.0,1.6234272691938612,1.6586072570747799,-265.0,-151.5,-218.5,-206.5,-234.5,-229.5,-131.0,-222.0
-1825.5,-1008.5,-817.0,1.6476177195707957,1.6422652352187368,-368.0,-180.5,-258.0,-202.0,-218.5,-249.0,-151.5,-198.0
-1723.0,-955.5,-767.5,1.662450343867143,1.6427481922838423,-314.5,-164.5,-257.0,-219.5,-196.0,-253.0,-123.0,-195.5
-1747.0,-862.5,-884.5,1.6361441243025991,1.6770766915546522,-297.0,-132.5,-206.0,-227.0,-250.5,-217.5,-158.5,-258.0
-1697.5,-915.0,-782.5,1.6753453607360522,1.6300965092248387,-283.5,-191.5,-213.0,-227.0,-212.5,-237.0,-143.0,-190.0
-1581.5,-808.0,-773.5,1.6630430733164152,1.6455953846375146,-282.0,-108.5,-218.5,-199.0,-185.5,-236.5,-145.5,-206.0
-1661.5,-910.5,-751.0,1.6713330959280333,1.60161172317134,-293.0,-188.5,-217.5,-211.5,-214.5,-203.5,-152.0,-181.0
-1802.5,-877.5,-925.0,1.687415172987514,1.6024178740051058,-294.0,-166.0,-216.5,-201.0,-278.0,-261.5,-162.0,-223.5
-1693.0,-901.0,-792.0,1.7071463372972278,1.5917360229624642,-287.5,-165.0,-268.0,-180.5,-221.0,-220.0,-152.0,-199.0
-1619.0,-905.5,-713.5,1.708666704595089,1.6086081155472332,-318.5,-160.5,-212.0,-214.5,-181.0,-226.5,-134.5,-171.5
-1815.0,-980.0,-835.0,1.703976495563984,1.6348107246889008,-322.5,-173.5,-230.0,-254.0,-258.0,-215.0,-156.5,-205.5
-1684.0,-813.0,-871.0,1.6693258696132236,1.6193797282046742,-258.5,-175.0,-213.0,-166.5,-250.0,-267.5,-153.5,-200.0
-1780.0,-939.0,-841.0,1.6961294364598063,1.604953911403815,-309.0,-202.0,-217.5,-210.5,-207.5,-221.0,-167.0,-245.5
-1667.0,-859.0,-808.0,1.641992858880096,1.6031110189027256,-304.0,-176.0,-201.0,-178.0,-221.0,-208.5,-205.0,-173.5
-1635.0,-838.0,-797.0,1.6853697665863567,1.59948204225964,-258.0,-147.5,-223.0,-209.5,-219.0,-211.0,-150.0,-217.0
-1541.0,-765.0,-776.0,1.6693208414647314,1.5764867275953294,-283.0,-164.0,-152.0,-166.0,-274.0,-227.5,-116.0,-158.5
-1819.5,-928.0,-891.5,1.6681293331914477,1.6211844621433151,-278.5,-149.0,-253.0,-247.5,-229.0,-239.0,-168.0,-255.5
-1788.5,-906.5,-882.0,1.6427309955159823,1.5977223493986659,-272.5,-180.0,-231.0,-223.0,-202.5,-326.0,-178.0,-175.5
-1513.0,-807.5,-705.5,1.6270673111081124,1.5906109624438816,-272.5,-142.0,-166.5,-226.5,-209.0,-172.5,-166.0,-158.0
-1766.0,-872.5,-893.5,1.641087641980913,1.603504260877768,-264.5,-186.0,-210.5,-211.5,-249.5,-279.0,-151.0,-214.0
-1814.0,-904.5,-909.5,1.700662481950389,1.5910115071468882,-286.5,-176.5,-212.0,-229.5,-229.5,-204.5,-182.5,-293.0
-1646.5,-831.5,-815.0,1.7209847067793211,1.6288138795230123,-269.0,-161.5,-201.0,-200.0,-233.5,-253.5,-133.5,-194.5
-1696.0,-876.5,-819.5,1.6465345356199477,1.6145992822117277,-272.5,-159.5,-253.0,-191.5,-246.5,-233.0,-155.5,-184.5
-1833.0,-975.5,-857.5,1.6553678343693414,1.6120817527174949,-281.5,-161.0,-289.0,-244.0,-223.0,-218.5,-189.0,-227.0
-1635.5,-868.5,-767.0,1.6673907852835126,1.6103105005290774,-280.5,-177.0,-236.5,-174.5,-216.0,-228.0,-158.0,-165.0
-1769.5,-887.5,-882.0,1.6996065076854494,1.5768333092331885,-292.5,-191.5,-199.0,-204.5,-282.0,-238.0,-161.5,-200.5
-1536.0,-793.5,-742.5,1.6191846231619518,1.5721936381525463,-217.0,-108.5,-233.5,-234.5,-173.5,-220.0,-168.5,-180.5
-1627.5,-798.5,-829.0,1.6836944989032216,1.574205500880877,-302.5,-122.0,-195.0,-179.0,-259.5,-255.0,-138.5,-176.0
-1694.0,-905.5,-788.5,1.6716671337683995,1.569618995818827,-266.0,-158.5,-240.5,-240.5,-206.5,-221.0,-160.0,-201.0
-1632.5,-862.0,-770.5,1.665469342470169,1.6164760617746248,-295.0,-150.0,-214.5,-202.5,-235.5,-236.0,-148.0,-151.0
